work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FT,Systems Security Engineer,93500,USD,93500,United States,50,United States,L
2023,SE,FT,Security Engineer,272300,USD,272300,United States,0,United States,M
2023,SE,FT,Security Engineer,189400,USD,189400,United States,0,United States,M
2023,SE,FT,Security Engineer,285000,USD,285000,United States,100,United States,M
2023,SE,FT,Security Engineer,170000,USD,170000,United States,100,United States,M
2023,SE,FT,Compliance Analyst,155000,USD,155000,United States,0,United States,M
2023,SE,FT,Compliance Analyst,100750,USD,100750,United States,0,United States,M
2023,MI,FT,Information Security Officer,80000,GBP,98432,United Kingdom,0,United Kingdom,M
2023,MI,FT,Information Security Officer,31500,GBP,38757,United Kingdom,0,United Kingdom,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Architect,200000,USD,200000,Australia,0,Australia,M
2023,SE,FT,Security Architect,70000,USD,70000,Australia,0,Australia,M
2023,MI,FT,Information Security Analyst,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Information Security Analyst,115000,USD,115000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,175000,USD,175000,United States,100,United States,M
2023,SE,FT,DevSecOps Engineer,150000,USD,150000,United States,100,United States,M
2023,SE,FT,Security Engineer,175000,USD,175000,United States,100,United States,M
2023,SE,FT,Security Engineer,135000,USD,135000,United States,100,United States,M
2023,SE,FT,Security Researcher,123400,USD,123400,United States,0,United States,M
2023,SE,FT,Security Researcher,88100,USD,88100,United States,0,United States,M
2023,SE,FT,Security Engineer,147100,USD,147100,United States,0,United States,M
2023,SE,FT,Security Engineer,90700,USD,90700,United States,0,United States,M
2023,SE,FT,Security Engineer,210000,USD,210000,United States,100,United States,M
2023,SE,FT,Security Engineer,160000,USD,160000,United States,100,United States,M
2023,EX,FT,Information Systems Security Manager,130000,USD,130000,United States,0,United States,M
2023,EX,FT,Information Systems Security Manager,110000,USD,110000,United States,0,United States,M
2023,SE,FT,Security Engineer,274600,USD,274600,United States,0,United States,M
2023,SE,FT,Security Engineer,148800,USD,148800,United States,0,United States,M
2023,MI,FT,Security Analyst,130000,USD,130000,United States,100,United States,M
2023,MI,FT,Security Analyst,95000,USD,95000,United States,100,United States,M
2023,MI,FT,DevSecOps Engineer,180000,USD,180000,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,140000,USD,140000,United States,0,United States,M
2023,MI,FT,Security Officer,135000,USD,135000,United States,0,United States,M
2023,MI,FT,Security Officer,115000,USD,115000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,250000,USD,250000,United States,100,United States,M
2023,SE,FT,DevSecOps Engineer,234000,USD,234000,United States,100,United States,M
2023,SE,FT,Security Engineer,238700,USD,238700,United States,100,United States,M
2023,SE,FT,Security Engineer,173600,USD,173600,United States,100,United States,M
2023,SE,FT,Security Operations Engineer,192200,USD,192200,United States,0,United States,M
2023,SE,FT,Security Operations Engineer,128200,USD,128200,United States,0,United States,M
2022,EN,FT,SOC Analyst,88000,USD,88000,United States,100,United States,L
2023,MI,FT,Cyber Security Analyst,70000,CAD,51861,Canada,100,Canada,L
2023,SE,FT,Security Architect,125000,USD,125000,United States,0,United States,M
2023,SE,FT,Security Architect,115000,USD,115000,United States,0,United States,M
2023,EN,FT,Cloud Security Engineer,67000,USD,67000,United States,100,United States,M
2023,SE,FT,Security Engineer,123985,USD,123985,United States,0,United States,M
2023,SE,FT,Security Engineer,94474,USD,94474,United States,0,United States,M
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,SE,FT,Security Engineer,225000,USD,225000,United States,0,United States,M
2023,SE,FT,Security Engineer,156400,USD,156400,United States,0,United States,M
2023,SE,FT,Security Engineer,206000,USD,206000,United States,100,United States,M
2023,SE,FT,Security Engineer,175100,USD,175100,United States,100,United States,M
2023,SE,FT,Security Engineer,178000,USD,178000,United States,100,United States,M
2023,SE,FT,Security Engineer,165000,USD,165000,United States,100,United States,M
2023,SE,FT,Security Researcher,165000,USD,165000,United States,0,United States,M
2023,SE,FT,Security Researcher,107250,USD,107250,United States,0,United States,M
2023,EX,FT,Director of Information Security,210000,CAD,155583,Canada,100,United States,L
2023,SE,FT,Security Engineer,200000,USD,200000,United States,0,United States,M
2023,SE,FT,Security Engineer,168000,USD,168000,United States,0,United States,M
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Engineer,317000,USD,317000,United States,0,United States,M
2023,SE,FT,Security Engineer,198000,USD,198000,United States,0,United States,M
2023,SE,FT,Security Analyst,120350,USD,120350,United States,0,United States,M
2023,SE,FT,Security Analyst,74400,USD,74400,United States,0,United States,M
2023,MI,FT,Security Analyst,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Security Analyst,115000,USD,115000,United States,0,United States,M
2023,EX,FT,Cyber Security Manager,80000,GBP,98432,United Kingdom,0,United Kingdom,M
2023,EX,FT,Cyber Security Manager,75000,GBP,92280,United Kingdom,0,United Kingdom,M
2023,SE,FT,DevSecOps Engineer,180000,USD,180000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,140000,USD,140000,United States,0,United States,M
2023,MI,FT,Security Analyst,116864,USD,116864,Canada,0,Canada,M
2023,MI,FT,Security Analyst,85699,USD,85699,Canada,0,Canada,M
2023,SE,FT,Security Analyst,110400,USD,110400,United States,0,United States,M
2023,SE,FT,Security Analyst,68000,USD,68000,United States,0,United States,M
2023,EN,FT,Cyber Threat Analyst,35000,USD,35000,United Kingdom,50,United Kingdom,S
2023,SE,FT,Security Engineer,272300,USD,272300,United States,0,United States,M
2023,SE,FT,Security Engineer,189400,USD,189400,United States,0,United States,M
2023,SE,FT,Security Engineer,218835,USD,218835,United States,0,United States,M
2023,SE,FT,Security Engineer,170094,USD,170094,United States,0,United States,M
2023,SE,FT,Security Engineer,78000,EUR,84215,Germany,0,Germany,M
2023,MI,FT,Security Engineer,120000,USD,120000,United States,100,United States,M
2023,MI,FT,Security Engineer,110000,USD,110000,United States,100,United States,M
2023,SE,FT,Compliance Analyst,80000,USD,80000,United States,0,United States,M
2023,SE,FT,Compliance Analyst,65000,USD,65000,United States,0,United States,M
2023,EN,FT,Security Engineer,135300,USD,135300,United States,100,United States,M
2023,EN,FT,Security Engineer,98400,USD,98400,United States,100,United States,M
2023,SE,FT,Security Engineer,147000,USD,147000,United States,100,United States,M
2023,SE,FT,Security Engineer,127000,USD,127000,United States,100,United States,M
2023,EN,PT,Detection and Response Engineer,100000,USD,100000,Slovenia,0,Slovenia,M
2023,MI,FT,Security Operations Engineer,200000,USD,200000,United States,0,United States,M
2023,MI,FT,Security Operations Engineer,180000,USD,180000,United States,0,United States,M
2023,SE,FT,Security Engineer,265000,USD,265000,United States,0,United States,M
2023,SE,FT,Security Engineer,177000,USD,177000,United States,0,United States,M
2023,SE,FT,Security Engineer,178000,USD,178000,United States,100,United States,M
2023,SE,FT,Security Engineer,165000,USD,165000,United States,100,United States,M
2023,SE,FT,Security Engineer,260000,USD,260000,United States,0,United States,M
2023,SE,FT,Security Engineer,180000,USD,180000,United States,0,United States,M
2023,SE,FT,Security Engineer,216450,USD,216450,United States,0,United States,M
2023,SE,FT,Security Engineer,123750,USD,123750,United States,0,United States,M
2023,MI,FT,Cyber Security Analyst,60000,USD,60000,United States,50,United States,M
2023,MI,FT,Information Security Specialist,25000,SGD,18720,Malaysia,0,Malaysia,M
2023,MI,FT,Cyber Security Analyst,85000,USD,85000,United States,0,United States,L
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,180000,USD,180000,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,140000,USD,140000,United States,0,United States,M
2023,MI,FT,IT Security Manager,80000,GBP,98432,United Kingdom,0,United Kingdom,M
2023,MI,FT,IT Security Manager,60000,GBP,73824,United Kingdom,0,United Kingdom,M
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,MI,FT,Security Consultant,200000,USD,200000,United States,0,United States,M
2023,MI,FT,Security Consultant,110000,USD,110000,United States,0,United States,M
2023,SE,FT,Compliance Analyst,155000,USD,155000,United States,0,United States,M
2023,SE,FT,Compliance Analyst,100750,USD,100750,United States,0,United States,M
2023,SE,FT,Security Analyst,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Security Analyst,90000,USD,90000,United States,0,United States,M
2023,MI,FT,Security Engineer,175000,USD,175000,United States,0,United States,M
2023,MI,FT,Security Engineer,90000,USD,90000,United States,0,United States,M
2023,MI,FT,Security Engineer,90000,USD,90000,United States,100,United States,L
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,SE,FT,Security Engineer,352000,USD,352000,United States,0,United States,M
2023,SE,FT,Security Engineer,220000,USD,220000,United States,0,United States,M
2023,MI,FT,Security Analyst,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Security Analyst,115000,USD,115000,United States,0,United States,M
2023,SE,FT,Security Engineer,294700,USD,294700,United States,0,United States,L
2023,SE,FT,Security Engineer,151500,USD,151500,United States,0,United States,L
2023,SE,FT,DevSecOps Engineer,180000,USD,180000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,140000,USD,140000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Engineer,178600,USD,178600,United States,100,United States,M
2023,SE,FT,Security Engineer,123750,USD,123750,United States,100,United States,M
2021,MI,FT,Security Incident Response Engineer,1386000,PHP,28106,Philippines,100,Philippines,M
2023,SE,FT,Security Architect,110000,USD,110000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,MI,FT,Penetration Tester,65000,GBP,79976,United Kingdom,100,United Kingdom,M
2023,MI,FT,Penetration Tester,40000,GBP,49216,United Kingdom,100,United Kingdom,M
2023,SE,FT,Security Engineer,210000,USD,210000,United States,0,United States,M
2023,SE,FT,Security Engineer,108000,USD,108000,United States,0,United States,M
2023,SE,FT,Security Engineer,210000,USD,210000,United States,0,United States,M
2023,SE,FT,Security Engineer,108000,USD,108000,United States,0,United States,M
2023,SE,FT,Security Engineer,225000,USD,225000,United States,0,United States,M
2023,SE,FT,Security Engineer,156400,USD,156400,United States,0,United States,M
2023,SE,FT,Security Engineer,210000,USD,210000,United States,0,United States,M
2023,SE,FT,Security Engineer,108000,USD,108000,United States,0,United States,M
2023,SE,FT,Security Engineer,190000,USD,190000,United States,100,United States,M
2023,SE,FT,Security Engineer,135000,USD,135000,United States,100,United States,M
2023,SE,FT,Cyber Program Manager,60000,USD,60000,Canada,100,Canada,S
2023,SE,FT,Security Engineer,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Engineer,90000,USD,90000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,198800,USD,198800,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,122600,USD,122600,United States,0,United States,M
2023,SE,FT,Security Engineer,189200,USD,189200,United States,100,United States,M
2023,SE,FT,Security Engineer,126600,USD,126600,United States,100,United States,M
2023,MI,FT,Security Engineer,140000,USD,140000,United States,100,United States,M
2023,MI,FT,Security Engineer,90000,USD,90000,United States,100,United States,M
2023,SE,FT,Security Engineer,324100,USD,324100,United States,0,United States,L
2023,SE,FT,Security Engineer,166700,USD,166700,United States,0,United States,L
2023,SE,FT,Security Engineer,225000,USD,225000,United States,0,United States,M
2023,SE,FT,Security Engineer,156400,USD,156400,United States,0,United States,M
2023,SE,FT,Security Engineer,247500,USD,247500,United States,0,United States,M
2023,SE,FT,Security Engineer,153000,USD,153000,United States,0,United States,M
2023,SE,FT,IAM Engineer,181500,USD,181500,United States,0,United States,M
2023,SE,FT,IAM Engineer,112200,USD,112200,United States,0,United States,M
2023,SE,FT,Security Engineer,210000,USD,210000,United States,0,United States,M
2023,SE,FT,Security Engineer,108000,USD,108000,United States,0,United States,M
2023,SE,FT,Security Engineer,225000,USD,225000,United States,0,United States,M
2023,SE,FT,Security Engineer,156400,USD,156400,United States,0,United States,M
2023,SE,FT,Security Engineer,225000,USD,225000,United States,0,United States,M
2023,SE,FT,Security Engineer,156400,USD,156400,United States,0,United States,M
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,SE,FT,Security Engineer,277000,USD,277000,United States,100,United States,M
2023,SE,FT,Security Engineer,198000,USD,198000,United States,100,United States,M
2023,EN,FT,Security Specialist,75000,USD,75000,United States,0,United States,M
2023,EN,FT,Security Specialist,55000,USD,55000,United States,0,United States,M
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,120000,USD,120000,United States,0,United States,M
2023,EX,FT,Director of Information Security,147000,USD,147000,United States,0,United States,M
2023,SE,FT,Security Architect,190000,USD,190000,United States,0,United States,M
2023,SE,FT,Security Architect,160000,USD,160000,United States,0,United States,M
2023,SE,FT,Security Engineer,247500,USD,247500,United States,0,United States,M
2023,SE,FT,Security Engineer,153000,USD,153000,United States,0,United States,M
2023,MI,FT,Security Engineer,60000,GBP,73824,United Kingdom,100,United Kingdom,M
2023,MI,FT,Security Engineer,45000,GBP,55368,United Kingdom,100,United Kingdom,M
2023,MI,FT,Security Analyst,120000,USD,120000,United States,100,United States,M
2023,MI,FT,Security Analyst,120000,USD,120000,United States,100,United States,M
2022,SE,FT,Information Security Officer,101000,EUR,106117,Germany,50,Germany,L
2023,SE,FT,Security Engineer,125000,USD,125000,United States,0,United States,M
2023,SE,FT,Security Engineer,122000,USD,122000,United States,0,United States,M
2023,SE,FT,Security Engineer,220000,USD,220000,United States,0,United States,M
2023,SE,FT,Security Engineer,180000,USD,180000,United States,0,United States,M
2023,EX,FT,Security Engineer,250000,USD,250000,United States,0,United States,M
2023,EX,FT,Security Engineer,185000,USD,185000,United States,0,United States,M
2023,SE,FT,Security Architect,175000,USD,175000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,SE,FT,Security Engineer,123985,USD,123985,United States,0,United States,M
2023,SE,FT,Security Engineer,94474,USD,94474,United States,0,United States,M
2023,EN,FT,Security Specialist,98000,USD,98000,United States,0,United States,M
2023,EN,FT,Security Specialist,59000,USD,59000,United States,0,United States,M
2023,EX,FT,Information Security Officer,275000,USD,275000,United States,0,United States,M
2023,EX,FT,Information Security Officer,240000,USD,240000,United States,0,United States,M
2023,MI,FT,Detection and Response Engineer,219535,USD,219535,United States,100,United States,M
2023,MI,FT,Detection and Response Engineer,146115,USD,146115,United States,100,United States,M
2023,EN,FT,Application Security Engineer,70000,CAD,51861,Canada,100,Canada,S
2023,SE,FT,DevSecOps Engineer,180000,USD,180000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,140000,USD,140000,United States,0,United States,M
2023,SE,FT,Security Engineer,247500,USD,247500,United States,0,United States,M
2023,SE,FT,Security Engineer,153000,USD,153000,United States,0,United States,M
2023,MI,FT,Security Engineer,175000,USD,175000,United States,0,United States,M
2023,MI,FT,Security Engineer,90000,USD,90000,United States,0,United States,M
2023,SE,FT,Security Engineer,150000,USD,150000,United States,0,United States,M
2023,SE,FT,Security Engineer,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Security Engineer,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Security Engineer,85000,USD,85000,United States,0,United States,M
2023,SE,FT,Security Engineer,240500,USD,240500,United States,0,United States,M
2023,SE,FT,Security Engineer,137500,USD,137500,United States,0,United States,M
2023,SE,FT,Security Analyst,135000,USD,135000,United States,100,United States,M
2023,SE,FT,Security Analyst,110000,USD,110000,United States,100,United States,M
2023,SE,FT,Security Architect,110000,USD,110000,United States,0,United States,M
2023,SE,FT,Security Architect,90000,USD,90000,United States,0,United States,M
2023,MI,FT,Security Engineer,150000,USD,150000,United States,100,United States,M
2023,MI,FT,Security Engineer,120000,USD,120000,United States,100,United States,M
2023,SE,FT,Security Engineer,185000,USD,185000,United States,100,United States,M
2023,SE,FT,Security Engineer,175000,USD,175000,United States,100,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,Security Engineer,220000,USD,220000,United States,0,United States,M
2023,SE,FT,Security Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,Security Engineer,170000,USD,170000,United States,0,United States,M
2023,SE,FT,Security Engineer,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Cyber Security Analyst,130000,USD,130000,United States,100,United States,L
2023,MI,FT,Information Security Analyst,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Information Security Analyst,115000,USD,115000,United States,0,United States,M
2023,SE,FT,Compliance Analyst,139600,USD,139600,United States,0,United States,M
2023,SE,FT,Compliance Analyst,85700,USD,85700,United States,0,United States,M
2023,SE,FT,Compliance Analyst,155000,USD,155000,United States,100,United States,M
2023,SE,FT,Compliance Analyst,100750,USD,100750,United States,100,United States,M
2023,SE,FT,Information Security Specialist,248000,USD,248000,United States,100,United States,M
2023,SE,FT,Information Security Specialist,178600,USD,178600,United States,100,United States,M
2023,SE,FT,Security Engineer,300000,USD,300000,United States,0,United States,M
2023,SE,FT,Security Engineer,119000,USD,119000,United States,0,United States,M
2023,SE,FT,Security Engineer,300000,USD,300000,United States,0,United States,M
2023,SE,FT,Security Engineer,119000,USD,119000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,229550,USD,229550,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,141900,USD,141900,United States,0,United States,M
2023,SE,FT,Cyber Security Architect,169000,USD,169000,United States,100,United States,L
2023,EN,FT,Security Analyst,70000,USD,70000,United States,100,United States,L
2023,SE,FT,Security Engineer,185000,USD,185000,Canada,100,Canada,M
2023,SE,FT,Security Engineer,110000,USD,110000,Canada,100,Canada,M
2023,SE,FT,Security Engineer,125000,USD,125000,United States,0,United States,M
2023,SE,FT,Security Engineer,122000,USD,122000,United States,0,United States,M
2022,EX,FT,Chief Information Security Officer,120000,EUR,126080,France,0,France,L
2023,MI,FT,IAM Engineer,180000,USD,180000,United States,100,United States,M
2023,MI,FT,IAM Engineer,120000,USD,120000,United States,100,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,120000,USD,120000,United States,0,United States,M
2023,MI,FT,Cyber Security Analyst,66000,USD,66000,United States,100,United States,L
2023,SE,FT,Security Operations Manager,134500,USD,134500,United States,0,United States,L
2023,SE,FT,Compliance Analyst,126000,USD,126000,United States,100,United States,M
2023,SE,FT,Compliance Analyst,117000,USD,117000,United States,100,United States,M
2023,MI,FT,Compliance Analyst,139600,USD,139600,United States,0,United States,M
2023,MI,FT,Compliance Analyst,85700,USD,85700,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,180000,USD,180000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,140000,USD,140000,United States,0,United States,M
2023,SE,FT,Security Engineer,178448,USD,178448,United States,0,United States,M
2023,SE,FT,Security Engineer,135960,USD,135960,United States,0,United States,M
2023,SE,FT,Security Engineer,170000,USD,170000,United States,0,United States,M
2023,SE,FT,Security Engineer,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Information Security Officer,204500,USD,204500,United States,0,United States,M
2023,SE,FT,Information Security Officer,142200,USD,142200,United States,0,United States,M
2022,EN,FT,Security Analyst,60000,USD,60000,United States,100,United States,L
2023,MI,PT,Cyber Security Architect,80000,CAD,59269,Canada,100,Canada,L
2023,MI,FT,Compliance Analyst,139600,USD,139600,United States,0,United States,M
2023,MI,FT,Compliance Analyst,85700,USD,85700,United States,0,United States,M
2023,SE,FT,Compliance Analyst,155000,USD,155000,United States,100,United States,M
2023,SE,FT,Compliance Analyst,100750,USD,100750,United States,100,United States,M
2023,SE,FT,Security Researcher,165000,USD,165000,United States,0,United States,M
2023,SE,FT,Security Researcher,107250,USD,107250,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,MI,FT,Security Engineer,150000,USD,150000,United States,0,United States,M
2023,MI,FT,Security Engineer,115000,USD,115000,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,133000,USD,133000,United States,0,United States,M
2023,MI,FT,DevSecOps Engineer,74000,USD,74000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,216500,USD,216500,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,133800,USD,133800,United States,0,United States,M
2023,MI,FT,Information Systems Security Officer,135000,USD,135000,United States,0,United States,M
2023,MI,FT,Information Systems Security Officer,87000,USD,87000,United States,0,United States,M
2023,SE,FT,Security Analyst,185900,USD,185900,United States,0,United States,M
2023,SE,FT,Security Analyst,129300,USD,129300,United States,0,United States,M
2023,MI,FT,Security Analyst,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Security Analyst,115000,USD,115000,United States,0,United States,M
2023,MI,FT,Compliance Analyst,115100,USD,115100,United States,0,United States,M
2023,MI,FT,Compliance Analyst,73900,USD,73900,United States,0,United States,M
2023,SE,FT,Security Researcher,165000,USD,165000,United States,0,United States,M
2023,SE,FT,Security Researcher,107250,USD,107250,United States,0,United States,M
2023,MI,FT,Information Security Analyst,66000,USD,66000,United States,100,United States,L
2023,MI,FT,DevSecOps Engineer,90000,CAD,66678,Canada,100,Canada,M
2023,SE,FT,Security Engineer,200000,USD,200000,United States,100,United States,M
2023,SE,FT,Security Engineer,185000,USD,185000,United States,100,United States,M
2023,SE,FT,Security Engineer,218835,USD,218835,United States,0,United States,M
2023,SE,FT,Security Engineer,170094,USD,170094,United States,0,United States,M
2023,SE,FT,Security Engineer,170000,USD,170000,United States,100,United States,M
2023,SE,FT,Security Engineer,135000,USD,135000,United States,100,United States,M
2023,SE,FT,Security Engineer,187000,USD,187000,Canada,100,Canada,M
2023,SE,FT,Security Engineer,116000,USD,116000,Canada,100,Canada,M
2023,MI,FT,Cyber Security Consultant,24000,EUR,25912,Portugal,50,Portugal,L
2022,SE,FT,Security Engineer,64000,USD,64000,United States,0,United States,S
2023,MI,FT,Security Engineer,175000,USD,175000,United States,0,United States,M
2023,MI,FT,Security Engineer,90000,USD,90000,United States,0,United States,M
2023,SE,FT,Security Engineer,210000,USD,210000,United States,0,United States,M
2023,SE,FT,Security Engineer,108000,USD,108000,United States,0,United States,M
2023,EN,FT,Security Specialist,56700,USD,56700,United States,0,United States,L
2023,EN,FT,Security Specialist,31700,USD,31700,United States,0,United States,L
2023,SE,FT,Security Analyst,45000,GBP,55368,United Kingdom,100,United Kingdom,M
2023,SE,FT,Security Analyst,40000,GBP,49216,United Kingdom,100,United Kingdom,M
2023,SE,FT,Security Engineer,189520,USD,189520,United States,100,United States,M
2023,SE,FT,Security Engineer,91052,USD,91052,United States,100,United States,M
2023,SE,FT,Security Engineer,178000,USD,178000,United States,100,United States,M
2023,SE,FT,Security Engineer,165000,USD,165000,United States,100,United States,M
2023,SE,FT,SOC Analyst,110000,USD,110000,United States,100,United States,M
2023,SE,FT,SOC Analyst,80000,USD,80000,United States,100,United States,M
2023,MI,FT,Security Engineer,207500,USD,207500,Australia,0,Australia,M
2023,MI,FT,Security Engineer,160000,USD,160000,Australia,0,Australia,M
2023,SE,FT,Cloud Security Architect,200000,USD,200000,United States,100,United States,M
2023,SE,FT,Cloud Security Architect,170000,USD,170000,United States,100,United States,M
2023,MI,FT,IT Security Manager,198000,USD,198000,United States,100,United States,M
2023,MI,FT,IT Security Manager,118000,USD,118000,United States,100,United States,M
2023,MI,FT,Cyber Security Analyst,70000,CAD,51861,Canada,50,Canada,M
2023,SE,FT,DevSecOps Engineer,130000,USD,130000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,105000,USD,105000,United States,0,United States,M
2023,MI,FT,Privacy Manager,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Privacy Manager,115000,USD,115000,United States,0,United States,M
2023,SE,FT,Penetration Tester,163100,USD,163100,United States,100,United States,M
2023,SE,FT,Penetration Tester,111118,USD,111118,United States,100,United States,M
2023,MI,FT,Security Engineer,260000,USD,260000,Australia,0,Australia,M
2023,MI,FT,Security Engineer,160000,USD,160000,Australia,0,Australia,M
2023,SE,FT,Security Analyst,154300,USD,154300,United States,100,United States,M
2023,SE,FT,Security Analyst,90000,USD,90000,United States,100,United States,M
2023,SE,FT,Security Engineer,250830,USD,250830,United States,0,United States,M
2023,SE,FT,Security Engineer,143370,USD,143370,United States,0,United States,M
2023,SE,FT,Compliance Analyst,155000,USD,155000,United States,0,United States,M
2023,SE,FT,Compliance Analyst,100750,USD,100750,United States,0,United States,M
2023,SE,FT,Security Architect,290970,USD,290970,United States,0,United States,M
2023,SE,FT,Security Architect,166230,USD,166230,United States,0,United States,M
2023,SE,FT,Security Engineer,182000,USD,182000,United States,0,United States,M
2023,SE,FT,Security Engineer,98000,USD,98000,United States,0,United States,M
2023,EX,FT,Security Analyst,211200,USD,211200,United States,100,United States,M
2023,EX,FT,Security Analyst,123200,USD,123200,United States,100,United States,M
2023,SE,FT,Staff Security Engineer,170000,USD,170000,United States,100,United States,L
2023,SE,FT,Compliance Specialist,222068,USD,222068,United States,0,United States,M
2023,SE,FT,Compliance Specialist,171108,USD,171108,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,120000,USD,120000,United States,0,United States,M
2023,SE,FT,Security Engineer,188600,USD,188600,United States,0,United States,M
2023,SE,FT,Security Engineer,111550,USD,111550,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,180000,USD,180000,United States,0,United States,M
2023,SE,FT,DevSecOps Engineer,140000,USD,140000,United States,0,United States,M
2023,SE,FT,Information Security Architect,275000,USD,275000,United States,50,United States,L
2023,SE,FT,Director of Information Security,275000,USD,275000,United States,50,United States,L
2023,SE,FT,Security Engineer,300000,USD,300000,United States,0,United States,M
2023,SE,FT,Security Engineer,160000,USD,160000,United States,0,United States,M
2023,SE,FT,Security Engineer,235400,USD,235400,United States,100,United States,M
2023,SE,FT,Security Engineer,160080,USD,160080,United States,100,United States,M
2023,EX,FT,Security Engineer,231840,USD,231840,United States,0,United States,M
2023,EX,FT,Security Engineer,146080,USD,146080,United States,0,United States,M
2023,MI,FT,Security Analyst,145000,USD,145000,United States,0,United States,M
2023,MI,FT,Security Analyst,115000,USD,115000,United States,0,United States,M
2023,MI,FT,Cyber Security Engineer,120000,USD,120000,United States,100,United States,L
2023,EN,FT,Security Engineer,130000,USD,130000,United States,0,United States,M
2023,EN,FT,Security Engineer,100000,USD,100000,United States,0,United States,M
